,EarthquakeMagnitude,Modynecm,Strikedeg,Dipdeg,RakeAngledeg,MechanismBasedonRakeAngle,Pplungedeg,Ptrenddeg,Tplungedeg,Ttrenddeg,HypocenterLatitudedeg,HypocenterLongitudedeg,HypocenterDepthkm,DepthtoTopOfFaultRuptureModel,FaultRuptureLengthforCalculationofRykm,FaultRuptureWidthkm,FaultRuptureAreakm2,AvgFaultDispcm,RiseTimes,AvgSlipVelocitycms,StaticStressDropbars,PreferredRuptureVelocitykms,AverageVrVs,PercentofMomentReleaseintheTop5KmofCrust,DepthtoTopofShallowestAsperitykm,EarthquakeinExtensionalRegime1Yes0No,SlipRatemmYr,EpiDkm,HypDkm,JoynerBooreDistkm,RmsDkm,ClstDkm,Rx,SourcetoSiteAzimuthdeg,X,ThetaDdeg,SSGAStrikeSlip,Y,PhiDdeg,SSGADipSlip,s,ctildepr,D,RfnHyp,RfpHyp,T,GMXsC1,GMXsC2,GMXsC3,CampbellsGEOCODE,BrayandRodriguezMarekSGS,Depth,PreferredNEHRPBasedonVs30,Vs30msselectedforanalysis,NEHRPClassificationfromCGSsSiteConditionMap,DepthtoBasementRock,Age,GrainSize,DepositionalHistory,H1azimthdegrees,H2azimithdegrees,HPH1Hz,HPH2Hz,LPH1Hz,LPH2Hz,AveStrikedeg,U,IDPv4,XCI,XCI1,Damping,RotDpercentile,PGAg,PGVcmsec,PGDcm,T0010S,T0020S,T0022S,T0025S,T0029S,T0030S,T0032S,T0035S,T0036S,T0040S,T0042S,T0044S,T0045S,T0046S,T0048S,T0050S,T0055S,T0060S,T0065S,T0067S,T0070S,T0075S,T0080S,T0085S,T0090S,T0095S,T0100S,T0110S,T0120S,T0130S,T0133S,T0140S,T0150S,T0160S,T0170S,T0180S,T0190S,T0200S,T0220S,T0240S,T0250S,T0260S,T0280S,T0290S,T0300S,T0320S,T0340S,T0350S,T0360S,T0380S,T0400S,T0420S,T0440S,T0450S,T0460S,T0480S,T0500S,T0550S,T0600S,T0650S,T0667S,T0700S,T0750S,T0800S,T0850S,T0900S,T0950S,T1000S,T1100S,T1200S,T1300S,T1400S,T1500S,T1600S,T1700S,T1800S,T1900S,T2000S,T2200S,T2400S,T2500S,T2600S,T2800S,T3000S,T3200S,T3400S,T3500S,T3600S,T3800S,T4000S,T4200S,T4400S,T4600S,T4800S,T5000S,T5500S,T6000S,T6500S,T7000S,T7500S,T8000S,T8500S,T9000S,T9500S,T10000S,T11000S,T12000S,T13000S,T14000S,T15000S,T20000S
211,5.8,5.623413251903519e+24,167.0,85.0,160,0,10.33,214.51,17.61,121.2,37.855,-121.816,12.0,7.063,7.4,7.4,54.6,59.37315665094978,0.8626556794554551,45.31510633835881,24.896727519262893,2.5775361841660795,0.7858572996095476,49.142459468740775,2.5061154092666813,0,2.266693558453323,56.12,57.38,53.35,57.76,53.82,-23.8,-26.49,0.39,25.58,0.35,0.67,58.65,0.35,9.126616438455565,2.192079612494597,12.460569347863954,-0.13011636583188887,0.05802538901352936,1.8206705647885288,0,7,0,0,2,1,2,650.05,2,2.161671010415249,14,4,10,93.0,183.0,0.15,0.08,13.0,13.0,167.02,36.15710762963272,0.9023177105070418,0.12150992614123086,-0.030170653459021694,0.5,50,0.061022,6.6251,1.9005,0.06104548,0.06173618,0.0619096,0.06139682,0.06262703,0.0616188,0.0630826,0.06267373,0.06246043,0.06361406,0.065212,0.06332062,0.06379369,0.0661712,0.06551883,0.06714449,0.06640182,0.07408186,0.0720471,0.06789824,0.07322699,0.07025051,0.08934926,0.07454167,0.08161089,0.07127602,0.08078531,0.0907982,0.1396232,0.1370545,0.1442677,0.1463405,0.148462,0.1760654,0.2109907,0.2045177,0.2324133,0.2158436,0.2182591,0.2193584,0.2565799,0.2855567,0.2981291,0.32075,0.378459,0.464841,0.4428844,0.4694172,0.4562136,0.3748013,0.2174281,0.3215261,0.260949,0.2526413,0.2780738,0.2366666,0.1546606,0.1796972,0.1742861,0.2196889,0.1684924,0.2356315,0.154633,0.2422948,0.2422958,0.1928758,0.1810972,0.1193507,0.2535948,0.1729286,0.2013049,0.1626072,0.1478276,0.2004602,0.1282044,0.08890661,0.06591248,0.07220217,0.04725023,0.05150557,0.04725478,0.04403679,0.04489399,0.04870761,0.04360561,0.02746502,0.01970251,0.01554248,0.01196965,0.01416643,0.01642358,0.01515977,0.01139558,0.0102832,0.008004908,0.006095283,0.006761783,0.005593641,0.004668701,0.004400588,0.003787135,0.003212572,0.002651567,0.002056644,0.001769666,0.001231509,0.0008172833,0.0006680618,0.00055526,0.000457787,0.0002351535
212,5.42,1.5135612484362135e+24,321.0,70.0,161,0,1.46,189.03,27.27,279.78,37.737,-121.74,14.5,11.376,5.6,4.2,23.5,59.97546934631645,0.8570306871449997,44.876533609292224,24.186639131288217,2.5745015084337712,0.7849354950379112,49.042826378768574,2.485325674988885,0,2.0383736076142838,29.63,32.99,27.76,32.3,30.0,-26.4,-72.02,0.43,68.34,0.16,0.79,42.23,0.58,9.053440980214805,2.212737132167917,12.605183972140885,-0.1638200688871592,0.06446573097140552,6.083175010298075,7,10,0,4,1,2,2,517.06,1,0.003,5,4,10,146.0,236.0,0.15,0.1,20.0,14.0,320.95,31.34920452912037,0.9163921266834972,0.12021635953326296,-0.035977435299363494,0.5,50,0.042252,2.8962,0.61391,0.04229471,0.0425865,0.04272994,0.04252249,0.04306194,0.04294365,0.04313499,0.04359,0.04426551,0.04579588,0.04411002,0.04422187,0.04438641,0.04454536,0.04598328,0.04503617,0.04913624,0.04807937,0.05181861,0.04871451,0.05157283,0.05488934,0.06059561,0.06625842,0.08473188,0.1204984,0.09190315,0.08031537,0.08775232,0.1058767,0.1285981,0.1797953,0.188765,0.1316129,0.113253,0.1191578,0.1202056,0.1556224,0.1760058,0.1307169,0.1224165,0.1184065,0.1771235,0.1667411,0.1705154,0.2192069,0.2122359,0.1904672,0.181941,0.1455689,0.1230822,0.103456,0.09880335,0.1051859,0.1059261,0.09947806,0.09665494,0.07614619,0.0720773,0.07802285,0.0818678,0.08167116,0.07605284,0.08346268,0.07771255,0.08461554,0.06705619,0.05064075,0.05600595,0.04234855,0.04264836,0.03959343,0.03360065,0.02291888,0.01758076,0.01501044,0.01428073,0.01179312,0.008229917,0.006215664,0.005721502,0.005873139,0.00716123,0.006426645,0.005012004,0.003672917,0.003511295,0.003353657,0.003189182,0.003094032,0.00278584,0.003152518,0.002949714,0.002446317,0.001953724,0.001147311,0.0008859533,0.0007147992,0.0005911087,0.0004996117,0.0004333528,0.0003795637,0.0003349306,0.000296129,0.0002585689,0.0002143358,0.0001797895,0.000153029,0.0001318093,0.0001147798,6.414856e-05
213,5.42,1.5135612484362135e+24,321.0,70.0,161,0,1.46,189.03,27.27,279.78,37.737,-121.74,14.5,11.376,5.6,4.2,23.5,58.682846974840885,0.8564951105970265,44.93655511783641,24.437690606135117,2.570155757480723,0.7866638399796171,49.02198479492086,2.498194801679305,0,2.2171901031787113,31.54,34.71,29.31,34.72,32.13,15.86,31.86,0.43,27.83,0.2798012559791875,0.79,65.44,0.4197505528986579,9.117064845331969,2.1740792815168977,12.5431372950157,-0.14512044885993566,0.07970814001602164,6.526709341668202,2,3,3,0,2,2,3,304.68,2,1.9731451231331434,0,4,2,270.0,0.0,0.2,0.3,13.0,13.0,320.95,35.5348560337571,0.9281761070236662,0.12003313040861441,-0.030846765378372665,0.5,50,0.080132,4.8973,0.57522,0.08021633,0.08057751,0.08073317,0.08088761,0.08109586,0.08109915,0.08127008,0.08141298,0.08146109,0.08217292,0.08160234,0.0818518,0.0821242,0.08261606,0.08349474,0.083922,0.0837559,0.08402935,0.08649963,0.08569036,0.087817,0.08641766,0.1021494,0.08902135,0.1031417,0.09812722,0.09909078,0.1058605,0.1151144,0.1188045,0.1035162,0.1493785,0.1303865,0.1621182,0.1629393,0.1842463,0.2652225,0.2331612,0.2625707,0.2901596,0.2943745,0.3382878,0.3008163,0.3244368,0.3723306,0.3914239,0.2715103,0.2557356,0.2270758,0.2051044,0.1368596,0.1567069,0.1376716,0.127955,0.1378335,0.1213031,0.124447,0.2130689,0.1824875,0.1000889,0.09511153,0.0998323,0.1440131,0.1100429,0.08664647,0.06828689,0.0826555,0.0852745,0.04509873,0.03577745,0.03825702,0.04289203,0.03252191,0.02740848,0.02345038,0.02030663,0.01451848,0.01219564,0.01289699,0.009111671,0.007215512,0.006832193,0.006639375,0.004322845,0.00398484,0.00417271,0.004115838,0.003628144,0.003115949,0.002590575,0.002094251,0.0017177,0.001641921,0.001414113,0.001313482,0.001091007,0.0009093523,0.0007634686,0.000646702,0.0005528668,0.000476922,0.0004149136,0.0003638458,0.0003213751,0.0002857747,0.0002300131,0.0001889769,0.0001579843,0.0001340355,0.0001151646,6.194564e-05
214,5.42,1.5135612484362135e+24,321.0,70.0,161,0,1.46,189.03,27.27,279.78,37.737,-121.74,14.5,11.376,5.6,4.2,23.5,57.30320562238354,0.8692846207778487,45.0157178641937,24.67825562881644,2.573635463897992,0.785932031604084,49.0224143892755,2.500086648844031,0,2.0302304264627034,13.05,19.51,10.03,18.2,15.17,-7.75,-129.4,0.57,42.92,0.2681656412892987,0.79,11.5,0.4479109177828544,9.134296174992974,2.0894436795443463,12.635978582404015,-0.13362811360042673,0.07302945483652146,7.624824153579885,6,8,1,0,1,2,2,403.37,2,1.6557279215054805,8,4,10,156.0,246.0,0.5,0.23,30.0,23.0,320.95,27.48936223865408,0.9212929183374615,0.12209196623070367,-0.030991288813316184,0.5,50,0.044141,2.2577,0.27333,0.04426528,0.04494242,0.04485595,0.04544188,0.04595676,0.04666195,0.04566624,0.04558799,0.04530002,0.04637045,0.04647621,0.04682244,0.04782586,0.04920004,0.05127349,0.05021735,0.0572549,0.06382988,0.06875559,0.06872938,0.06826644,0.1007824,0.1201965,0.1387785,0.2418241,0.228255,0.1782754,0.2033118,0.2165716,0.2110634,0.1940925,0.223598,0.2972515,0.2347659,0.2517291,0.2454742,0.2452077,0.1430987,0.1691732,0.2082006,0.2570682,0.253854,0.2787386,0.2674759,0.2415108,0.1506189,0.2025461,0.1476873,0.096918,0.1433378,0.1588926,0.0908491,0.09530248,0.09206939,0.09401042,0.09193207,0.09421637,0.1025888,0.05162708,0.06148683,0.04974398,0.06706329,0.05821453,0.0449655,0.05096528,0.05694045,0.04993302,0.05441979,0.04588582,0.02955336,0.02827133,0.01865159,0.01646938,0.01809615,0.01975025,0.01538864,0.01205442,0.009827231,0.006732289,0.005390602,0.004651245,0.003948563,0.002860816,0.002162424,0.00182252,0.001612439,0.001505196,0.001385641,0.001167001,0.001042608,0.0009339828,0.0008388076,0.0007554558,0.0006824855,0.000619851,0.0004920324,0.0004001354,0.0003301948,0.0002774824,0.0002362258,0.0002034289,0.0001773184,0.0001557684,0.0001378822,0.0001229259,9.993336e-05,8.262696e-05,6.975127e-05,5.953154e-05,5.141418e-05,2.832847e-05
215,5.42,1.5135612484362135e+24,321.0,70.0,161,0,1.46,189.03,27.27,279.78,37.737,-121.74,14.5,11.376,5.6,4.2,23.5,57.19176072622811,0.8645818287985363,44.95094807519078,24.53725182464744,2.574094998910501,0.785818016123098,48.77540778302889,2.49915389606718,0,1.9707095577002929,27.92,31.46,26.07,30.5,28.44,-25.63,-100.47,0.57,73.51,0.16,0.79,41.56,0.59,9.777819367707819,2.169916287816837,12.78893817642967,-0.14172047203446012,0.04180938910505875,8.34389826839566,0,8,1,1,1,1,2,367.57,1,2.3,10,0,1,75.0,345.0,0.3,0.23,15.0,15.0,320.95,21.53494696830162,0.9279383779859088,0.1227115384892988,-0.03502527766502488,0.5,50,0.037162,4.1164,0.68093,0.0372138,0.03739414,0.0374301,0.03797068,0.03805954,0.03787252,0.038095,0.0378181,0.03880061,0.03874468,0.03876299,0.038389,0.03812774,0.03863862,0.03969131,0.03922976,0.03973853,0.03989084,0.04316877,0.04008725,0.04606159,0.04441213,0.0462699,0.04404769,0.04221135,0.04767448,0.04534679,0.0586898,0.0735219,0.09429276,0.09809417,0.1263034,0.08838998,0.09914394,0.143834,0.1434877,0.1181238,0.1089776,0.09817304,0.1011065,0.106635,0.09374055,0.09603729,0.08696741,0.07974289,0.07839171,0.07966768,0.08084994,0.07426659,0.09357654,0.1127814,0.1012177,0.1117977,0.1098632,0.1134727,0.1147325,0.122094,0.1697383,0.1744359,0.1602493,0.1462381,0.1533413,0.1242994,0.120443,0.108452,0.1473974,0.124863,0.07908979,0.05199434,0.05084108,0.04394251,0.04171332,0.04247334,0.03453876,0.03038868,0.02308077,0.01942664,0.01698617,0.01355918,0.009245046,0.007558521,0.006759043,0.005440908,0.004930916,0.0044281,0.003775848,0.003362947,0.002801844,0.002345962,0.002058238,0.001816998,0.001610748,0.0014466,0.001309101,0.001194107,0.0009700998,0.0008074916,0.0006840564,0.0005875881,0.0005101755,0.0004470912,0.0003949632,0.0003513953,0.0003146168,0.0002832939,0.0002333637,0.0001953872,0.0001659641,0.0001428452,0.0001241482,6.929351e-05
216,5.42,1.5135612484362135e+24,321.0,70.0,161,0,1.46,189.03,27.27,279.78,37.737,-121.74,14.5,11.376,5.6,4.2,23.5,57.86628005227493,0.8597030113306174,44.8140237056604,24.599311909102678,2.5718245426815693,0.7855033289844383,49.073931209110235,2.483013012347092,0,2.056345883707187,3.33,14.88,0.79,13.78,11.4,0.07,5.24,0.43,18.64,0.27872469205088457,0.79,15.8,0.4343680592562778,8.92420371472607,2.18835061670238,12.583899809878613,-0.12700579308415427,0.06212526983225709,7.0943626311585595,7,3,1,0,1,3,2,387.04,2,2.086945986158971,14,4,10,270.0,0.0,0.3,0.23,20.0,18.0,320.95,32.17179211306879,0.9171162675607534,0.11876065408047771,-0.03316884647570114,0.5,50,0.22218,12.358,0.9048,0.2223563,0.2229122,0.2228081,0.2238368,0.2242374,0.222345,0.2230348,0.2281239,0.2241999,0.2271536,0.2364241,0.2328029,0.230307,0.2272432,0.2384731,0.2352648,0.2539781,0.2684582,0.4026163,0.3429556,0.3640794,0.3586841,0.3044366,0.3664496,0.4584487,0.4865628,0.4647811,0.4800451,0.5997343,0.722407,0.7128931,0.9387329,0.7451784,0.8133066,0.9438649,0.964359,0.9413507,0.7535781,0.5774292,0.5644995,0.5646713,0.5596699,0.6371984,0.677002,0.7222853,0.778173,0.7980859,0.7892879,0.7937865,0.8037065,0.7384191,0.6884488,0.6295737,0.5987615,0.5775794,0.608758,0.5674053,0.3553128,0.287898,0.2210954,0.2213509,0.2066285,0.1902224,0.1491067,0.1008736,0.0857428,0.07671001,0.06813254,0.06850056,0.04159354,0.03258597,0.0328004,0.02725167,0.02369954,0.02439834,0.01778131,0.01489592,0.01249279,0.01054275,0.008826084,0.008689989,0.008267786,0.006040243,0.005124545,0.004430819,0.004145294,0.003655422,0.003389022,0.002996524,0.002666141,0.002385932,0.002145148,0.001939388,0.001761453,0.001606587,0.001311686,0.001098291,0.0009315152,0.0007988215,0.0006924698,0.0006052866,0.0005338545,0.0004743141,0.0004236194,0.0003809206,0.0003128156,0.00026173,0.0002218322,0.0001907685,0.0001654951,9.228358e-05
217,5.42,1.5135612484362135e+24,321.0,70.0,161,0,1.46,189.03,27.27,279.78,37.737,-121.74,14.5,11.376,5.6,4.2,23.5,57.83706629138778,0.8603497095478568,44.83908289803448,26.547269764397086,2.574748538074379,0.7854564740739014,49.39595961052641,2.4705977436984674,0,1.9374121540515172,10.33,17.8,7.94,17.11,14.12,3.13,21.97,0.43,11.14,0.2783900093382381,0.79,27.83,0.4192758948827486,9.897512345524971,2.105198736864669,12.863228211185811,-0.13177450153435774,0.08064930237276527,5.923779719841871,7,1,0,2,0,2,2,550.88,1,2.1488164643595695,14,4,10,265.0,355.0,0.3,0.3,30.0,23.0,320.95,34.46826512937917,0.8967569909070352,0.12183956145253176,-0.03233071758852918,0.5,50,0.23193,11.469,1.2637,0.2319389,0.2352595,0.2337756,0.2366643,0.2442201,0.2518172,0.2487171,0.2659976,0.2780153,0.265595,0.2739387,0.33417,0.3151006,0.3178532,0.2835904,0.2870569,0.3657966,0.3321829,0.3853905,0.3106972,0.3775983,0.4121661,0.4019162,0.465393,0.4289865,0.4376992,0.4320792,0.652463,0.914866,0.6682736,0.773989,0.7955484,0.8905522,1.016362,2.066573,2.484259,2.048309,1.714661,1.10767,0.7827717,0.751398,0.653097,0.4738052,0.3873763,0.338891,0.3595726,0.4130126,0.4820941,0.488052,0.4263152,0.3418221,0.2945871,0.2781404,0.2986313,0.2738907,0.3203917,0.3640109,0.3041419,0.3575493,0.3842194,0.3753175,0.3225376,0.2584382,0.222784,0.2152218,0.1808938,0.1778527,0.1734869,0.1741623,0.1365902,0.08994751,0.05937671,0.04442848,0.03775868,0.03366901,0.02972255,0.02506109,0.02037066,0.01637877,0.01267654,0.01097995,0.01013235,0.008693921,0.007434071,0.00658196,0.005922631,0.005618234,0.005322726,0.004767892,0.004273972,0.003826908,0.003428956,0.003081114,0.002777039,0.002511001,0.001983834,0.001606748,0.001332755,0.001125762,0.0009676897,0.0008414646,0.0007412898,0.0006575087,0.0005858783,0.0005267889,0.0004324265,0.0003620928,0.0003074148,0.000264512,0.0002298011,0.0001283812
218,5.42,1.5135612484362135e+24,321.0,70.0,161,0,1.46,189.03,27.27,279.78,37.737,-121.74,14.5,11.376,5.6,4.2,23.5,57.824803984199065,0.8721892512082783,44.751088320951936,24.709493839395048,2.574675450433146,0.7861130821981522,48.96922172895266,2.486194043892559,0,2.018962305949596,16.57,22.02,14.31,21.17,18.28,-12.26,-58.98,0.43,53.97,0.26210886006894185,0.79,22.74,0.41405427530836103,9.147071415453667,2.2301382703482204,12.779864036866705,-0.14397371087976293,0.032482133712939676,7.2712376645176215,0,3,1,0,1,1,2,377.51,2,3.0,0,4,1,180.0,270.0,0.2,0.2,23.0,23.0,320.95,30.937841278249252,0.9195908437847825,0.11972530749293285,-0.02848246543806987,0.5,50,0.19886,16.931,2.4867,0.198937,0.1993843,0.1998858,0.1993326,0.2004507,0.2003217,0.2021496,0.2038947,0.2024028,0.2040489,0.2051425,0.2022215,0.2020085,0.2001435,0.2065594,0.2161862,0.2272433,0.2394506,0.2409139,0.2396357,0.2383294,0.2423468,0.2362755,0.2221341,0.2124243,0.2134876,0.2205395,0.2495876,0.3095858,0.3291318,0.369541,0.3683367,0.3617043,0.39535,0.4448198,0.4970682,0.4950026,0.4163395,0.436828,0.4978571,0.474695,0.4750345,0.5414153,0.615646,0.5905375,0.7075376,0.7256221,0.7471856,0.7409565,0.5803474,0.5180518,0.4458157,0.4981227,0.5612307,0.5183285,0.4750109,0.4343235,0.3676078,0.4847068,0.4348914,0.4390344,0.4569373,0.5253806,0.4420539,0.3955778,0.3457536,0.2932699,0.2601738,0.1968001,0.1296395,0.101896,0.09166122,0.1013296,0.09695225,0.07393992,0.05342406,0.0418465,0.03608003,0.0285508,0.02588872,0.02337718,0.01960903,0.01435728,0.01244568,0.01102139,0.009799228,0.009255698,0.008752327,0.007852736,0.007077144,0.006405002,0.005819897,0.005308237,0.00485879,0.004462274,0.003655358,0.003045266,0.00257397,0.002203129,0.001906433,0.001665571,0.001467489,0.001302698,0.001164176,0.001046644,0.0008593703,0.0007183102,0.0006094219,0.0005236109,0.0004547796,0.0002534773
219,5.42,1.5135612484362135e+24,321.0,70.0,161,0,1.46,189.03,27.27,279.78,37.737,-121.74,14.5,11.376,5.6,4.2,23.5,57.892642655329595,0.8671296866593887,44.92450556696276,24.44922898597793,2.574718656917457,0.785675572097377,49.11795846700322,2.481047359775823,0,2.000977546074051,21.65,26.06,19.09,25.44,22.22,-12.22,-39.81,0.43,38.11,0.2605754576497233,0.79,22.66,0.40467432942358583,9.684818136562624,2.178594209918953,12.660416156176119,-0.14635927972331236,0.062344269150622834,7.435764504848015,0,3,1,0,1,1,2,384.47,2,2.0253694253737833,14,4,10,70.0,340.0,0.2,0.3,18.0,18.0,320.95,31.552735338187627,0.9172956709664208,0.12236076080555676,-0.033722586551498755,0.5,50,0.052721,3.8221,0.5013,0.05277467,0.05301584,0.05307312,0.05348454,0.05420465,0.05371017,0.05422892,0.05391487,0.05429426,0.05647485,0.05443951,0.05589505,0.0582552,0.05720372,0.05766532,0.05518296,0.05930782,0.05775015,0.05954685,0.06082907,0.06514857,0.0726228,0.07217301,0.0775445,0.08461244,0.0967325,0.1081486,0.1503388,0.1442942,0.1433854,0.1730914,0.1420664,0.1249071,0.164467,0.1625578,0.1449402,0.1636703,0.2321635,0.247727,0.2220173,0.1757439,0.2161151,0.2684388,0.2295092,0.2796066,0.3418967,0.2631834,0.2782137,0.2346341,0.2218422,0.2536981,0.2247004,0.2441585,0.2613332,0.2433504,0.1737023,0.2086489,0.2450082,0.2846095,0.2408687,0.2561594,0.2166089,0.1405049,0.1195045,0.1520504,0.1132676,0.1012609,0.07665507,0.1149856,0.04527229,0.06061284,0.03788055,0.04086316,0.04539341,0.03727514,0.0244507,0.02796477,0.02279429,0.01122274,0.007769569,0.006542822,0.005475698,0.00495745,0.004734687,0.00525985,0.003481326,0.002707223,0.002457361,0.002444814,0.002468203,0.002346649,0.001743926,0.001757324,0.001585781,0.001499713,0.0008850854,0.0006716053,0.0005042504,0.0004357731,0.0004072091,0.0003507443,0.0002833487,0.0002518308,0.000231232,0.0002159832,0.0001804196,0.0001500028,0.0001259464,0.0001066569,8.996197e-05,5.083739e-05
220,5.19,6.83911647281434e+23,308.0,70.0,170,0,7.27,173.41,20.93,266.21,33.505,-116.514,13.6,10.792,3.7,3.6,13.2,58.45656183715809,0.8492230763956053,44.78301465141322,24.113536618546686,2.5770411101973973,0.7854094823619179,48.97456800253752,2.503062880272927,0,1.9707972449851086,12.68,18.6,12.24,18.11,17.26,13.45,87.22,0.51,78.51,0.1,0.83,62.42,0.39,9.29150714214832,2.164697053294956,12.637193829652665,-0.16068710929470348,0.05910016452933266,7.708738834418881,7,2,0,3,0,2,2,724.89,0,0.0,14,4,10,45.0,135.0,0.33,0.1,23.0,23.0,307.97,32.33177779209098,0.91905553189246,0.11924814951508711,-0.03676010327573231,0.5,50,0.11004,3.9249,0.44049,0.1103761,0.1215606,0.117086,0.1230013,0.1395506,0.1589081,0.1355976,0.159556,0.1424852,0.2577799,0.1993364,0.1850223,0.2037885,0.2363664,0.2503743,0.2986014,0.2797232,0.3844641,0.4048558,0.4082875,0.5600275,0.8616534,1.056702,0.5540147,0.3517068,0.3106591,0.3801285,0.2792873,0.4188383,0.2898804,0.2856327,0.2499262,0.3347542,0.3177848,0.2457549,0.2056559,0.222844,0.210489,0.1782133,0.1669076,0.1753386,0.1774788,0.175173,0.1904432,0.2030679,0.2230868,0.2319221,0.2348154,0.2270365,0.1924606,0.1727567,0.1531167,0.1327947,0.1248249,0.1179667,0.1077158,0.09894256,0.0824349,0.068459,0.05657933,0.05337554,0.04813712,0.04156962,0.04094045,0.03401757,0.02885337,0.02690525,0.02447468,0.0221675,0.01890141,0.01369871,0.01169944,0.009951308,0.00884862,0.008752866,0.008569581,0.007638644,0.007137009,0.006226257,0.004908367,0.004376367,0.003976001,0.003385266,0.00281482,0.002316802,0.00204143,0.001919551,0.001807052,0.001607232,0.001436208,0.001289308,0.001162502,0.001052568,0.0009565503,0.0008728789,0.0007049476,0.0005803843,0.0004857947,0.000412362,0.0003544498,0.0003079426,0.0002700482,0.0002387714,0.0002126589,0.0001906332,0.0001557736,0.0001297411,0.000109768,9.410376e-05,8.158785e-05,4.523344e-05
221,5.19,6.83911647281434e+23,308.0,70.0,170,0,7.27,173.41,20.93,266.21,33.505,-116.514,13.6,10.792,3.7,3.6,13.2,58.67686435789982,0.87019952755874,45.21025763972051,24.86565343553717,2.5723888916354167,0.7852880497206842,49.132514196314204,2.4976504423170556,0,1.9203052020901714,7.58,15.57,5.85,14.34,12.28,-5.51,-70.24,0.51,59.47,0.26,0.83,5.65,0.83,8.90360016310915,2.632213151530923,12.63393337080818,-0.14172675576641516,0.07464996396651757,6.925068695061594,7,2,0,3,0,2,2,617.78,0,0.0,14,4,10,45.0,135.0,0.8,1.0,33.0,30.0,307.97,32.253617747899874,0.9974186348489231,0.11772004221776822,-0.029228423274428508,0.5,50,0.097901,3.1257,0.15288,0.09866683,0.1049601,0.1215546,0.1240625,0.1674814,0.1625452,0.1667189,0.1897352,0.1914227,0.3021894,0.2447036,0.2378987,0.3028665,0.2440389,0.3182023,0.310514,0.4437059,0.3335343,0.5223656,0.6475811,0.6487477,0.3432252,0.3634079,0.5969827,0.6836218,0.453469,0.4971333,0.3789692,0.3665822,0.4598444,0.4616103,0.4967701,0.5234015,0.4895222,0.398738,0.3856585,0.3136578,0.2887564,0.2838312,0.3819709,0.3348186,0.2872875,0.2066142,0.1545121,0.1259664,0.1071041,0.08936092,0.08456469,0.07983756,0.0700677,0.06358317,0.06046585,0.05694815,0.05427364,0.05552584,0.05464652,0.04803535,0.04659339,0.0366374,0.02855659,0.02574355,0.02192173,0.01777095,0.01671797,0.01537951,0.01549768,0.01702856,0.01314193,0.01127458,0.007149546,0.005490432,0.004597844,0.003881155,0.003302591,0.002833167,0.002450296,0.002136378,0.00187714,0.001481149,0.001199367,0.001088499,0.0009929063,0.0008373484,0.0007171613,0.0006222331,0.0005457992,0.0005130076,0.0004832209,0.0004312407,0.0003875188,0.0003503395,0.0003184287,0.0002908025,0.0002666943,0.0002455227,0.0002025764,0.0001701107,0.0001449255,0.0001249761,0.0001088956,9.573899e-05,8.483517e-05,7.569606e-05,6.795946e-05,6.135189e-05,5.073134e-05,4.264782e-05,3.635284e-05,3.135509e-05,2.732112e-05,1.538126e-05
222,5.19,6.83911647281434e+23,308.0,70.0,170,0,7.27,173.41,20.93,266.21,33.505,-116.514,13.6,10.792,3.7,3.6,13.2,58.90236561267309,0.8672626940877575,44.78445166381867,24.463582362493437,2.574313774758502,0.7855289581392524,48.980067100321385,2.50118132703534,0,2.0188001007769167,15.88,20.91,13.8,20.02,17.52,-3.64,-15.29,0.51,17.07,0.28294601300921624,0.83,1.08,0.4350686989414143,9.139307270896925,2.1951743163333632,12.616399788813393,-0.1415391794040822,0.0715222108085675,7.57035593138376,0,3,2,0,2,2,2,360.45,2,1.7975814178682477,2,4,10,225.0,315.0,0.23,0.3,30.0,30.0,307.97,30.526005812311073,0.9223510322892291,0.11689777476629783,-0.026660229510279045,0.5,50,0.068198,3.2723,0.3383,0.06981926,0.07843234,0.07904091,0.08206582,0.09597147,0.1084421,0.1141972,0.1191076,0.1476336,0.1301639,0.1377469,0.1565823,0.180418,0.2102959,0.2529518,0.1703147,0.2481201,0.3764557,0.4108928,0.5855827,0.5941025,0.408758,0.276498,0.2815288,0.353406,0.431366,0.3582272,0.2927994,0.3036659,0.4067549,0.3934847,0.3452386,0.3297485,0.2579212,0.161779,0.1343523,0.1438047,0.1455824,0.189329,0.1936889,0.1798127,0.1743193,0.1428512,0.1410085,0.1410466,0.1146825,0.1080244,0.1150956,0.1063259,0.08547778,0.08520109,0.08679722,0.07969251,0.07679684,0.07614641,0.08381464,0.08608933,0.08288068,0.07093528,0.06136333,0.06134403,0.05667293,0.04684895,0.03866347,0.03620184,0.030547,0.02728372,0.02614626,0.0269826,0.02435563,0.01907436,0.01590058,0.01325797,0.01099757,0.00965868,0.008620313,0.007668519,0.006450407,0.005024907,0.004143887,0.003702341,0.003251156,0.002366045,0.00196733,0.00166462,0.001431604,0.00133709,0.001252079,0.001105782,0.0009847622,0.0008832985,0.0007972195,0.0007235391,0.0006598464,0.0006043093,0.0004928242,0.000409627,0.0003458288,0.0002958508,0.0002559811,0.000223672,0.000197149,0.0001750885,0.0001565466,0.0001408122,0.0001157461,9.684367e-05,8.223966e-05,7.071959e-05,6.146824e-05,3.434706e-05
